     Time            Drag            Lift          ZForce
   6.6800000      0.95704033     -0.13377350E-02 -0.99212155E-01
   6.6850000      0.95117630     -0.13198465E-02 -0.98828653E-01
   6.6900000      0.94531944     -0.13020283E-02 -0.98445619E-01
   6.6950000      0.93946981     -0.12842805E-02 -0.98063059E-01
   6.7000000      0.93362748     -0.12666034E-02 -0.97680979E-01
   6.7050000      0.92779251     -0.12489973E-02 -0.97299385E-01
   6.7100000      0.92196498     -0.12314625E-02 -0.96918284E-01
   6.7150000      0.91614495     -0.12139991E-02 -0.96537680E-01
   6.7200000      0.91033248     -0.11966075E-02 -0.96157580E-01
   6.7250000      0.90452765     -0.11792879E-02 -0.95777990E-01
   6.7300000      0.89873052     -0.11620406E-02 -0.95398916E-01
   6.7350000      0.89294115     -0.11448658E-02 -0.95020363E-01
   6.7400000      0.88715962     -0.11277637E-02 -0.94642338E-01
   6.7450000      0.88138599     -0.11107346E-02 -0.94264846E-01
   6.7500000      0.87562033     -0.10937788E-02 -0.93887894E-01
   6.7550000      0.86986269     -0.10768964E-02 -0.93511486E-01
   6.7600000      0.86411315     -0.10600877E-02 -0.93135630E-01
   6.7650000      0.85837178     -0.10433530E-02 -0.92760330E-01
   6.7700000      0.85263863     -0.10266924E-02 -0.92385593E-01
   6.7750000      0.84691377     -0.10101063E-02 -0.92011425E-01
   6.7800000      0.84119727     -0.99359481E-03 -0.91637831E-01
   6.7850000      0.83548920     -0.97715819E-03 -0.91264817E-01
   6.7900000      0.82978961     -0.96079667E-03 -0.90892389E-01
   6.7950000      0.82409857     -0.94451049E-03 -0.90520553E-01
   6.8000000      0.81841614     -0.92829986E-03 -0.90149314E-01
   6.8050000      0.81274240     -0.91216503E-03 -0.89778679E-01
   6.8100000      0.80707740     -0.89610620E-03 -0.89408653E-01
   6.8150000      0.80142121     -0.88012362E-03 -0.89039242E-01
   6.8200000      0.79577389     -0.86421751E-03 -0.88670451E-01
   6.8250000      0.79013550     -0.84838810E-03 -0.88302287E-01
   6.8300000      0.78450611     -0.83263561E-03 -0.87934755E-01
   6.8350000      0.77888578     -0.81696028E-03 -0.87567861E-01
   6.8400000      0.77327458     -0.80136232E-03 -0.87201610E-01
   6.8450000      0.76767256     -0.78584198E-03 -0.86836008E-01
   6.8500000      0.76207979     -0.77039949E-03 -0.86471062E-01
   6.8550000      0.75649633     -0.75503507E-03 -0.86106775E-01
   6.8600000      0.75092225     -0.73974895E-03 -0.85743155E-01
   6.8650000      0.74535760     -0.72454138E-03 -0.85380207E-01
   6.8700000      0.73980244     -0.70941259E-03 -0.85017936E-01
   6.8750000      0.73425685     -0.69436281E-03 -0.84656348E-01
   6.8800000      0.72872087     -0.67939228E-03 -0.84295449E-01
   6.8850000      0.72319458     -0.66450125E-03 -0.83935245E-01
   6.8900000      0.71767803     -0.64968996E-03 -0.83575740E-01
   6.8950000      0.71217128     -0.63495865E-03 -0.83216940E-01
   6.9000000      0.70667439     -0.62030756E-03 -0.82858851E-01
   6.9050000      0.70118743     -0.60573696E-03 -0.82501479E-01
   6.9100000      0.69571045     -0.59124709E-03 -0.82144828E-01
   6.9150000      0.69024352     -0.57683820E-03 -0.81788905E-01
   6.9200000      0.68478669     -0.56251056E-03 -0.81433715E-01
   6.9250000      0.67934003     -0.54826442E-03 -0.81079263E-01
   6.9300000      0.67390358     -0.53410004E-03 -0.80725555E-01
   6.9350000      0.66847742     -0.52001770E-03 -0.80372596E-01
   6.9400000      0.66306161     -0.50601766E-03 -0.80020391E-01
   6.9450000      0.65765619     -0.49210020E-03 -0.79668947E-01
   6.9500000      0.65226123     -0.47826559E-03 -0.79318268E-01
   6.9550000      0.64687679     -0.46451411E-03 -0.78968359E-01
   6.9600000      0.64150293     -0.45084606E-03 -0.78619227E-01
   6.9650000      0.63613970     -0.43726171E-03 -0.78270875E-01
   6.9700000      0.63078716     -0.42376135E-03 -0.77923311E-01
   6.9750000      0.62544537     -0.41034530E-03 -0.77576538E-01
   6.9800000      0.62011438     -0.39701383E-03 -0.77230562E-01
   6.9850000      0.61479426     -0.38376728E-03 -0.76885389E-01
   6.9900000      0.60948507     -0.37060593E-03 -0.76541023E-01
   6.9950000      0.60418684     -0.35753011E-03 -0.76197470E-01
   7.0000000      0.59889966     -0.34454014E-03 -0.75854734E-01
   7.0050000      0.59362356     -0.33163634E-03 -0.75512822E-01
   7.0100000      0.58835861     -0.31881905E-03 -0.75171738E-01
   7.0150000      0.58310487     -0.30608859E-03 -0.74831486E-01
   7.0200000      0.57786238     -0.29344532E-03 -0.74492074E-01
   7.0250000      0.57263121     -0.28088958E-03 -0.74153504E-01
   7.0300000      0.56741140     -0.26842172E-03 -0.73815782E-01
   7.0350000      0.56220302     -0.25604210E-03 -0.73478914E-01
   7.0400000      0.55700612     -0.24375109E-03 -0.73142904E-01
   7.0450000      0.55182076     -0.23154906E-03 -0.72807758E-01
   7.0500000      0.54664698     -0.21943639E-03 -0.72473479E-01
   7.0550000      0.54148484     -0.20741347E-03 -0.72140073E-01
   7.0600000      0.53633440     -0.19548069E-03 -0.71807545E-01
   7.0650000      0.53119571     -0.18363845E-03 -0.71475900E-01
   7.0700000      0.52606883     -0.17188716E-03 -0.71145142E-01
   7.0750000      0.52095380     -0.16022723E-03 -0.70815276E-01
   7.0800000      0.51585068     -0.14865909E-03 -0.70486307E-01
   7.0850000      0.51075953     -0.13718318E-03 -0.70158240E-01
   7.0900000      0.50568039     -0.12579993E-03 -0.69831079E-01
   7.0950000      0.50061331     -0.11450978E-03 -0.69504829E-01
   7.1000000      0.49555836     -0.10331321E-03 -0.69179495E-01
   7.1050000      0.49051558     -0.92210673E-04 -0.68855081E-01
   7.1100000      0.48548503     -0.81202649E-04 -0.68531591E-01
   7.1150000      0.48046675     -0.70289625E-04 -0.68209031E-01
   7.1200000      0.47546079     -0.59472097E-04 -0.67887405E-01
   7.1250000      0.47046722     -0.48750570E-04 -0.67566716E-01
   7.1300000      0.46548607     -0.38125563E-04 -0.67246971E-01
   7.1350000      0.46051740     -0.27597603E-04 -0.66928172E-01
   7.1400000      0.45556126     -0.17167228E-04 -0.66610324E-01
   7.1450000      0.45061770     -0.68349891E-05 -0.66293433E-01
   7.1500000      0.44568677      0.33985529E-05 -0.65977501E-01
   7.1550000      0.44076851      0.13532824E-04 -0.65662533E-01
   7.1600000      0.43586299      0.23567239E-04 -0.65348533E-01
   7.1650000      0.43097024      0.33501198E-04 -0.65035507E-01
   7.1700000      0.42609032      0.43334090E-04 -0.64723456E-01
   7.1750000      0.42122327      0.53065292E-04 -0.64412387E-01
   7.1800000      0.41636914      0.62694164E-04 -0.64102302E-01
   7.1850000      0.41152799      0.72220054E-04 -0.63793206E-01
   7.1900000      0.40669985      0.81642296E-04 -0.63485102E-01
   7.1950000      0.40188479      0.90960209E-04 -0.63177996E-01
   7.2000000      0.39708283      0.10017310E-03 -0.62871889E-01
   7.2050000      0.39229404      0.10928025E-03 -0.62566787E-01
   7.2100000      0.38751845      0.11828093E-03 -0.62262694E-01
   7.2150000      0.38275612      0.12717441E-03 -0.61959612E-01
   7.2200000      0.37800709      0.13595992E-03 -0.61657545E-01
   7.2250000      0.37327141      0.14463669E-03 -0.61356498E-01
   7.2300000      0.36854912      0.15320392E-03 -0.61056474E-01
   7.2350000      0.36384027      0.16166079E-03 -0.60757476E-01
   7.2400000      0.35914490      0.17000649E-03 -0.60459508E-01
   7.2450000      0.35446306      0.17824015E-03 -0.60162574E-01
   7.2500000      0.34979480      0.18636091E-03 -0.59866676E-01
   7.2550000      0.34514015      0.19436789E-03 -0.59571818E-01
   7.2600000      0.34049917      0.20226017E-03 -0.59278004E-01
   7.2650000      0.33587190      0.21003682E-03 -0.58985237E-01
   7.2700000      0.33125837      0.21769691E-03 -0.58693519E-01
   7.2750000      0.32665865      0.22523945E-03 -0.58402854E-01
   7.2800000      0.32207276      0.23266346E-03 -0.58113246E-01
   7.2850000      0.31750075      0.23996791E-03 -0.57824697E-01
   7.2900000      0.31294266      0.24715178E-03 -0.57537210E-01
   7.2950000      0.30839854      0.25421400E-03 -0.57250788E-01
   7.3000000      0.30386843      0.26115349E-03 -0.56965434E-01
   7.3050000      0.29935237      0.26796913E-03 -0.56681151E-01
   7.3100000      0.29485040      0.27465980E-03 -0.56397942E-01
   7.3150000      0.29036257      0.28122433E-03 -0.56115809E-01
   7.3200000      0.28588891      0.28766154E-03 -0.55834754E-01
   7.3250000      0.28142947      0.29397021E-03 -0.55554782E-01
   7.3300000      0.27698428      0.30014911E-03 -0.55275893E-01
   7.3350000      0.27255339      0.30619698E-03 -0.54998090E-01
   7.3400000      0.26813684      0.31211251E-03 -0.54721377E-01
   7.3450000      0.26373467      0.31789439E-03 -0.54445754E-01
   7.3500000      0.25934691      0.32354126E-03 -0.54171225E-01
   7.3550000      0.25497360      0.32905174E-03 -0.53897792E-01
   7.3600000      0.25061480      0.33442441E-03 -0.53625456E-01
   7.3650000      0.24627052      0.33965785E-03 -0.53354219E-01
   7.3700000      0.24194082      0.34475056E-03 -0.53084085E-01
   7.3750000      0.23762572      0.34970105E-03 -0.52815054E-01
   7.3800000      0.23332528      0.35450777E-03 -0.52547128E-01
   7.3850000      0.22903952      0.35916916E-03 -0.52280309E-01
   7.3900000      0.22476848      0.36368361E-03 -0.52014599E-01
   7.3950000      0.22051220      0.36804947E-03 -0.51750000E-01
   7.4000000      0.21627072      0.37226508E-03 -0.51486512E-01
   7.4050000      0.21204407      0.37632871E-03 -0.51224137E-01
   7.4100000      0.20783228      0.38023864E-03 -0.50962878E-01
   7.4150000      0.20363540      0.38399307E-03 -0.50702734E-01
   7.4200000      0.19945347      0.38759018E-03 -0.50443707E-01
   7.4250000      0.19528650      0.39102812E-03 -0.50185798E-01
   7.4300000      0.19113454      0.39430499E-03 -0.49929009E-01
   7.4350000      0.18699763      0.39741886E-03 -0.49673339E-01
   7.4400000      0.18287580      0.40036774E-03 -0.49418791E-01
   7.4450000      0.17876908      0.40314964E-03 -0.49165364E-01
   7.4500000      0.17467750      0.40576248E-03 -0.48913060E-01
   7.4550000      0.17060110      0.40820419E-03 -0.48661878E-01
   7.4600000      0.16653992      0.41047261E-03 -0.48411820E-01
   7.4650000      0.16249397      0.41256558E-03 -0.48162886E-01
   7.4700000      0.15846330      0.41448087E-03 -0.47915075E-01
   7.4750000      0.15444794      0.41621621E-03 -0.47668389E-01
   7.4800000      0.15044792      0.41776930E-03 -0.47422826E-01
   7.4850000      0.14646327      0.41913778E-03 -0.47178388E-01
   7.4900000      0.14249402      0.42031926E-03 -0.46935074E-01
   7.4950000      0.13854021      0.42131130E-03 -0.46692884E-01
   7.5000000      0.13460185      0.42211140E-03 -0.46451816E-01
   7.5050000      0.13067898      0.42271705E-03 -0.46211872E-01
   7.5100000      0.12677164      0.42312565E-03 -0.45973050E-01
   7.5150000      0.12287984      0.42333458E-03 -0.45735350E-01
   7.5200000      0.11900362      0.42334117E-03 -0.45498770E-01
   7.5250000      0.11514301      0.42314270E-03 -0.45263310E-01
   7.5300000      0.11129803      0.42273641E-03 -0.45028968E-01
   7.5350000      0.10746871      0.42211947E-03 -0.44795744E-01
   7.5400000      0.10365508      0.42128903E-03 -0.44563636E-01
   7.5450000      0.99857158E-01  0.42024218E-03 -0.44332643E-01
   7.5500000      0.96074979E-01  0.41897595E-03 -0.44102763E-01
   7.5550000      0.92308566E-01  0.41748733E-03 -0.43873994E-01
   7.5600000      0.88557943E-01  0.41577328E-03 -0.43646334E-01
   7.5650000      0.84823135E-01  0.41383069E-03 -0.43419782E-01
   7.5700000      0.81104165E-01  0.41165639E-03 -0.43194336E-01
   7.5750000      0.77401059E-01  0.40924719E-03 -0.42969992E-01
   7.5800000      0.73713839E-01  0.40659984E-03 -0.42746749E-01
   7.5850000      0.70042527E-01  0.40371104E-03 -0.42524604E-01
   7.5900000      0.66387145E-01  0.40057744E-03 -0.42303555E-01
   7.5950000      0.62747717E-01  0.39719563E-03 -0.42083597E-01
   7.6000000      0.59124261E-01  0.39356219E-03 -0.41864729E-01
   7.6050000      0.55516800E-01  0.38967360E-03 -0.41646947E-01
   7.6100000      0.51925352E-01  0.38552635E-03 -0.41430248E-01
   7.6150000      0.48349938E-01  0.38111682E-03 -0.41214628E-01
   7.6200000      0.44790576E-01  0.37644141E-03 -0.41000083E-01
   7.6250000      0.41247284E-01  0.37149642E-03 -0.40786610E-01
   7.6300000      0.37720080E-01  0.36627813E-03 -0.40574204E-01
   7.6350000      0.34208981E-01  0.36078277E-03 -0.40362861E-01
   7.6400000      0.30714003E-01  0.35500654E-03 -0.40152577E-01
   7.6450000      0.27235162E-01  0.34894557E-03 -0.39943347E-01
   7.6500000      0.23772473E-01  0.34259597E-03 -0.39735166E-01
   7.6550000      0.20325949E-01  0.33595381E-03 -0.39528029E-01
   7.6600000      0.16895605E-01  0.32901510E-03 -0.39321931E-01
   7.6650000      0.13481453E-01  0.32177582E-03 -0.39116867E-01
   7.6700000      0.10083505E-01  0.31423194E-03 -0.38912831E-01
   7.6750000      0.67017729E-02  0.30637936E-03 -0.38709816E-01
   7.6800000      0.33362660E-02  0.29821395E-03 -0.38507817E-01
   7.6850000     -0.13005826E-04  0.28973157E-03 -0.38306828E-01
   7.6900000     -0.33460338E-02  0.28092802E-03 -0.38106841E-01
   7.6950000     -0.66628103E-02  0.27179910E-03 -0.37907851E-01
   7.7000000     -0.99633285E-02  0.26234055E-03 -0.37709850E-01
   7.7050000     -0.13247582E-01  0.25254813E-03 -0.37512831E-01
   7.7100000     -0.16515567E-01  0.24241754E-03 -0.37316786E-01
   7.7150000     -0.19767279E-01  0.23194446E-03 -0.37121708E-01
   7.7200000     -0.23002714E-01  0.22112459E-03 -0.36927588E-01
   7.7250000     -0.26221872E-01  0.20995357E-03 -0.36734419E-01
   7.7300000     -0.29424752E-01  0.19842705E-03 -0.36542191E-01
   7.7350000     -0.32611354E-01  0.18654068E-03 -0.36350896E-01
   7.7400000     -0.35781679E-01  0.17429008E-03 -0.36160525E-01
   7.7450000     -0.38935731E-01  0.16167090E-03 -0.35971068E-01
   7.7500000     -0.42073513E-01  0.14867875E-03 -0.35782515E-01
   7.7550000     -0.45195031E-01  0.13530928E-03 -0.35594858E-01
   7.7600000     -0.48300292E-01  0.12155813E-03 -0.35408084E-01
   7.7650000     -0.51389304E-01  0.10742097E-03 -0.35222184E-01
   7.7700000     -0.54462077E-01  0.92893452E-04 -0.35037147E-01
   7.7750000     -0.57518620E-01  0.77971286E-04 -0.34852961E-01
   7.7800000     -0.60558948E-01  0.62650190E-04 -0.34669615E-01
   7.7850000     -0.63583073E-01  0.46925916E-04 -0.34487097E-01
   7.7900000     -0.66591012E-01  0.30794248E-04 -0.34305395E-01
   7.7950000     -0.69582782E-01  0.14251015E-04 -0.34124495E-01
   7.8000000     -0.72558402E-01 -0.27079104E-05 -0.33944385E-01
   7.8050000     -0.75517893E-01 -0.20086604E-04 -0.33765052E-01
   7.8100000     -0.78461278E-01 -0.37889083E-04 -0.33586481E-01
   7.8150000     -0.81388581E-01 -0.56119304E-04 -0.33408659E-01
   7.8200000     -0.84299829E-01 -0.74781150E-04 -0.33231571E-01
   7.8250000     -0.87195050E-01 -0.93878431E-04 -0.33055202E-01
   7.8300000     -0.90074276E-01 -0.11341487E-03 -0.32879537E-01
   7.8350000     -0.92937538E-01 -0.13339411E-03 -0.32704560E-01
   7.8400000     -0.95784873E-01 -0.15381968E-03 -0.32530255E-01
   7.8450000     -0.98616316E-01 -0.17469502E-03 -0.32356605E-01
   7.8500000     -0.10143191     -0.19602345E-03 -0.32183593E-01
   7.8550000     -0.10423169     -0.21780816E-03 -0.32011202E-01
   7.8600000     -0.10701571     -0.24005224E-03 -0.31839413E-01
   7.8650000     -0.10978402     -0.26275862E-03 -0.31668209E-01
   7.8700000     -0.11253665     -0.28593008E-03 -0.31497569E-01
   7.8750000     -0.11527368     -0.30956926E-03 -0.31327476E-01
   7.8800000     -0.11799514     -0.33367863E-03 -0.31157909E-01
   7.8850000     -0.12070111     -0.35826048E-03 -0.30988847E-01
   7.8900000     -0.12339163     -0.38331693E-03 -0.30820270E-01
   7.8950000     -0.12606678     -0.40884989E-03 -0.30652156E-01
   7.9000000     -0.12872663     -0.43486107E-03 -0.30484484E-01
   7.9050000     -0.13137124     -0.46135197E-03 -0.30317231E-01
   7.9100000     -0.13400070     -0.48832387E-03 -0.30150373E-01
   7.9150000     -0.13661507     -0.51577779E-03 -0.29983888E-01
   7.9200000     -0.13921444     -0.54371453E-03 -0.29817751E-01
   7.9250000     -0.14179890     -0.57213461E-03 -0.29651937E-01
   7.9300000     -0.14436853     -0.60103828E-03 -0.29486421E-01
   7.9350000     -0.14692343     -0.63042551E-03 -0.29321178E-01
   7.9400000     -0.14946369     -0.66029597E-03 -0.29156180E-01
   7.9450000     -0.15198942     -0.69064902E-03 -0.28991401E-01
   7.9500000     -0.15450072     -0.72148370E-03 -0.28826813E-01
   7.9550000     -0.15699771     -0.75279870E-03 -0.28662388E-01
   7.9600000     -0.15948049     -0.78459238E-03 -0.28498097E-01
   7.9650000     -0.16194919     -0.81686272E-03 -0.28333910E-01
   7.9700000     -0.16440393     -0.84960732E-03 -0.28169797E-01
   7.9750000     -0.16684483     -0.88282340E-03 -0.28005727E-01
   7.9800000     -0.16927204     -0.91650776E-03 -0.27841670E-01
   7.9850000     -0.17168569     -0.95065678E-03 -0.27677592E-01
   7.9900000     -0.17408593     -0.98526641E-03 -0.27513461E-01
   7.9950000     -0.17647289     -0.10203321E-02 -0.27349244E-01
   8.0000000     -0.17884675     -0.10558490E-02 -0.27184906E-01
   8.0050000     -0.18120766     -0.10918115E-02 -0.27020413E-01
